Stkcd,Stknme,Annctime,Type,Suspdate_start,Susptime,Suspdate_end,Resmdate,Resmtime,Timeperd,Reason,
2142,宁波银行,2010/4/16,1,2010/4/16,9:30,2010/4/18,2010/4/19,9:30,4,召开股东大会,
2142,宁波银行,2010/8/9,1,2010/8/9,9:30,2010/8/9,2010/8/10,9:30,4,重大事项,
2142,宁波银行,2011/1/14,1,2011/1/14,9:30,2011/1/16,2011/1/17,9:30,4,"召开2011年第一次临时股东大会,审议关于修改宁波银行股份有限公司章程等议案",
2142,宁波银行,2011/5/18,1,2011/5/18,9:30,2011/5/18,2011/5/19,9:30,4,召开股东大会,
2142,宁波银行,2011/9/22,1,2011/9/22,9:30,2011/9/22,2011/9/23,9:30,4,召开股东大会,
2142,宁波银行,2011/10/27,1,2011/10/27,9:30,2011/10/27,2011/10/28,9:30,4,召开股东大会,
2142,宁波银行,2012/1/31,1,2012/1/31,9:30,2012/1/31,2012/2/1,9:30,4,召开股东大会,
2142,宁波银行,2012/5/18,1,2012/5/18,9:30,2012/5/20,2012/5/21,9:30,4,召开股东大会,
2142,宁波银行,2014/1/13,1,2014/1/13,9:30,2014/1/13,2014/1/14,9:30,4,重大事项,
2142,宁波银行,2016/4/25,1,2016/4/25,9:30,2016/4/25,2016/4/26,9:30,4,重大事项,
2142,宁波银行,2021/11/24,1,2021/11/24,9:30,2021/12/1,2021/12/2,9:30,24,重大事项,
2143,高金食品,2007/11/20,1,2007/11/20,9:30,2007/11/20,2007/11/21,9:30,4,召开股东大会;,
2143,高金食品,2008/1/17,1,2008/1/17,9:30,2008/1/17,2008/1/17,10:30,1,"年度业绩快报,刊登年度业绩快报，每股收益0.4775元，净资产收益率9.58%，每股净资产4.25元;",
2143,高金食品,2008/3/28,1,2008/3/28,9:30,2008/3/28,2008/3/28,10:30,1,年度报告;,
2143,高金食品,2008/4/24,1,2008/4/24,9:30,2008/4/24,2008/4/25,9:30,4,召开2007年度股东大会，审议利润分配及资本公积金转增股本等议案;,
2143,高金食品,2008/5/13,1,2008/5/13,9:30,2008/5/13,2008/5/13,10:30,1,刊登关于四川发生地震对公司影响的公告;,
2143,高金食品,2008/5/16,1,2008/5/16,9:30,2008/5/16,2008/5/16,10:30,1,规则明确标准的异常波动;,
2143,高金食品,2008/7/9,1,2008/7/9,9:30,2008/7/9,2008/7/9,10:30,1,异常波动;,
2143,高金食品,2008/7/10,1,2008/7/10,9:30,2008/7/10,2008/7/11,9:30,4,召开股东大会;,
2143,高金食品,2008/9/3,1,2008/9/3,9:30,2008/9/3,2008/9/3,10:30,1,异常波动;,
2143,高金食品,2008/11/12,1,2008/11/12,9:30,2008/11/12,2008/11/13,9:30,4,"召开2008年第二次临时股东大会,审议修改公司章程等议案;",
2143,高金食品,2008/12/23,1,2008/12/23,9:30,2008/12/23,2008/12/24,9:30,4,"召开2008年第三次临时股东大会,审议变更募集资金投向的议案;",
2143,高金食品,2009/2/19,1,2009/2/19,9:30,2009/2/19,2009/2/19,10:30,1,刊登股票交易异常波动公告;,
2143,高金食品,2009/5/13,1,2009/5/13,9:30,2009/5/13,2009/5/14,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
2143,高金食品,2009/6/2,1,2009/6/2,9:30,2009/6/2,2009/6/3,9:30,4,"召开2009年第一次临时股东大会,审议暂以泸州罐头技改项目资金补充流动资金等议案",
2143,高金食品,2009/11/5,1,2009/11/5,9:30,2009/11/5,2009/11/6,9:30,4,"召开2009年第二次临时股东大会,审议变更募集资金投向的议案",
2143,高金食品,2009/11/30,1,2009/11/30,9:30,2009/11/30,2009/12/1,9:30,4,"召开2009年第三次临时股东大会,审议会计师事务所变更等议案",
2143,高金食品,2010/1/11,1,2010/1/11,9:30,2010/1/11,2010/1/12,9:30,4,"召开2010年第一次临时股东大会,审议同意子公司射洪高金食品有限公司计提资产减值准备等议案",
2143,高金食品,2010/5/21,1,2010/5/21,9:30,2010/5/23,2010/5/24,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配及资本公积金转增股本等议案",
2143,高金食品,2010/7/7,1,2010/7/7,9:30,2010/7/7,2010/7/8,9:30,4,"召开2010年第二次临时股东大会,审议关于修改《公司章程》等议案",
2143,高金食品,2010/11/17,1,2010/11/17,9:30,2010/11/17,2010/11/18,9:30,4,"召开2010年第三次临时股东大会,审议关于公司的子公司宜宾高金投资发展有限公司提供信用担保向农业发展银行宜宾市分行申请5000万元贷款的议案",
2143,高金食品,2011/4/22,1,2011/4/22,9:30,2011/4/24,2011/4/25,9:30,4,"召开2011年第一次临时股东大会,审议关于子公司停止执行与宜宾市翠屏区人民政府签署的合作开发意向框架协议的议案",
2143,高金食品,2011/5/18,1,2011/5/18,9:30,2011/5/18,2011/5/19,9:30,4,召开股东大会,
2143,高金食品,2011/5/31,1,2011/5/31,9:30,2011/5/31,2011/5/31,10:30,1,交易异常波动,
2143,高金食品,2011/6/15,1,2011/6/15,9:30,2011/6/15,2011/6/16,9:30,4,召开股东大会,
2143,高金食品,2011/7/1,1,2011/7/1,9:30,2011/7/3,2011/7/4,9:30,4,召开股东大会,
2143,高金食品,2011/7/27,1,2011/7/27,9:30,2011/7/27,2011/7/28,9:30,4,召开股东大会,
2143,高金食品,2011/8/3,1,2011/8/3,9:30,2011/8/3,2011/8/4,9:30,4,召开股东大会,
2143,高金食品,2011/9/13,1,2011/9/13,9:30,2011/9/13,2011/9/14,9:30,4,召开股东大会,
2143,高金食品,2011/10/13,1,2011/10/13,9:30,2011/10/13,2011/10/14,9:30,4,召开股东大会,
2143,高金食品,2012/1/10,1,2012/1/10,9:30,2012/1/10,2012/1/11,9:30,4,召开股东大会,
2143,高金食品,2012/5/31,1,2012/5/31,9:30,2012/5/31,2012/6/1,9:30,4,召开股东大会,
2143,高金食品,2013/10/9,1,2013/10/9,9:30,2014/4/7,2014/4/8,9:30,488,"临时停牌,重大事项",
2143,高金食品,2014/4/16,1,2014/4/16,9:30,2014/4/20,2014/4/21,9:30,12,"交易异常波动,重大事项",
2143,高金食品,2014/6/13,1,2014/6/13,9:30,2014/6/15,2014/6/16,9:30,4,"临时停牌,澄清公告",
2143,高金食品,2014/9/4,1,2014/9/4,9:30,2014/9/11,2014/9/12,9:30,20,重大事项,
2143,印纪传媒,2015/6/30,1,2015/6/30,9:30,2015/6/30,2015/7/1,9:30,4,重大事项,
2143,印纪传媒,2015/12/9,1,2015/12/9,9:30,2016/1/4,2016/1/5,9:30,72,"临时停牌,重大事项",
2143,印纪传媒,2017/3/13,1,2017/3/13,9:30,2017/3/19,2017/3/20,9:30,20,"临时停牌,重大事项",
2143,印纪传媒,2017/4/18,1,2017/4/18,9:30,2017/10/26,2017/10/27,9:30,520,"临时停牌,重大事项",
2143,印纪传媒,2018/2/2,1,2018/2/2,9:30,2018/7/8,2018/7/9,9:30,404,重大事项,
2143,印纪传媒,2019/4/4,1,2019/4/4,9:30,2019/4/7,2019/4/8,9:30,4,实施其他风险警示公告,
2143,ST 印纪,2019/4/29,1,2019/4/29,9:30,2019/4/29,2019/4/30,9:30,4,实行退市风险警示公告,
2143,*ST 印纪,2019/9/12,1,2019/9/12,9:30,2019/10/17,2019/10/18,9:30,80,重大事项,
2143,印纪退,2019/11/29,2,2019/11/29,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
2144,宏达经编,2007/8/29,1,2007/8/29,9:30,2007/8/29,2007/8/30,9:30,4,召开股东大会;,
2144,宏达经编,2007/11/8,1,2007/11/8,9:30,2007/11/8,2007/11/8,10:30,1,规则明确标准的异常波动;;,
2144,宏达经编,2008/1/8,1,2008/1/8,9:30,2008/1/8,2008/1/8,10:30,1,其他业绩预测修正公告;,
2144,宏达经编,2008/2/26,1,2008/2/26,9:30,2008/2/26,2008/2/26,10:30,1,年度业绩快报;基本每股收益0.23元;净资产收益率7.09%;每股净资产2.75元;;,
2144,宏达经编,2008/3/18,1,2008/3/18,9:30,2008/3/18,2008/3/19,9:30,4,"召开股东大会,召开2008年第一次临时股东大会，审议用部分闲置募集资金补充流动资金的议案;",
2144,宏达经编,2008/3/26,1,2008/3/26,9:30,2008/3/26,2008/3/26,10:30,1,年度报告;,
2144,宏达经编,2008/4/18,1,2008/4/18,9:30,2008/4/20,2008/4/21,9:30,4,"召开2007年度股东大会，审议利润分配等议案,停牌一天。;",
2144,宏达经编,2008/6/11,1,2008/6/11,9:30,2008/6/11,2008/6/11,10:30,1,刊登股票交易异常波动公告;,
2144,宏达经编,2008/7/14,1,2008/7/14,9:30,2008/7/14,2008/7/15,9:30,4,因未刊登股东大会决议公告，停牌一天;;,
2144,宏达经编,2008/9/22,1,2008/9/22,9:30,2008/9/22,2008/9/23,9:30,4,"开2008年第三次临时股东大会,审议用部分闲置募集资金暂时补充流动资金等议案;",
2144,宏达经编,2009/3/23,1,2009/3/23,9:30,2009/3/23,2009/3/24,9:30,4,"召开2009年第一次临时股东大会,审议用闲置募集资金暂时补充流动资金等议案",
2144,宏达经编,2009/4/13,1,2009/4/13,9:30,2009/5/10,2009/5/11,9:30,76,重大事项,
2144,宏达经编,2009/5/13,1,2009/5/13,9:30,2009/5/13,2009/5/13,10:30,1,刊登股票交易异常波动公告,
2144,宏达经编,2009/6/22,1,2009/6/22,9:30,2009/6/22,2009/6/23,9:30,4,"召开2009年第二次临时股东大会,审议公司发行股份购买资产等议案",
2144,宏达经编,2009/9/23,1,2009/9/23,9:30,2009/9/23,2009/9/24,9:30,4,"召开2009年第三次临时股东大会,审议用部分闲置募集资金暂时补充流动资金的议案",
2144,宏达经编,2009/10/22,1,2009/10/22,9:30,2009/10/27,2009/10/28,9:30,16,并购重组审核委员会审核公司发行股份购买资产暨重大资产重组事项,
2144,宏达经编,2010/2/22,1,2010/2/22,9:30,2010/2/24,2010/2/25,9:30,12,临时停牌,
2144,宏达经编,2010/3/24,1,2010/3/24,9:30,2010/3/24,2010/3/25,9:30,4,"召开2010年第一次临时股东大会,审议转让全资子公司100%股权暨关联交易的议案",
2144,宏达经编,2010/3/29,1,2010/3/29,9:30,2010/3/29,2010/3/30,9:30,4,"召开2010年第二次临时股东大会,审议关于使用部分闲置募集资金暂时补充流动资金的议案",
2144,宏达经编,2010/5/17,1,2010/5/17,9:30,2010/5/17,2010/5/18,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配等议案",
2144,宏达经编,2010/8/6,1,2010/8/6,9:30,2010/8/8,2010/8/9,9:30,4,"召开2010年第三次临时股东大会,审议关于公司增加注册资本等议案",
2144,宏达高科,2010/9/17,1,2010/9/17,9:30,2010/9/19,2010/9/20,9:30,4,"召开2010年第四次临时股东大会,审议关于修订<董事会议事规则>等议案",
2144,宏达高科,2011/5/18,1,2011/5/18,9:30,2011/5/18,2011/5/19,9:30,4,召开股东大会,
2144,宏达高科,2011/11/15,1,2011/11/15,9:30,2011/11/15,2011/11/16,9:30,4,召开股东大会,
2144,宏达高科,2012/3/29,1,2012/3/29,9:30,2012/4/4,2012/4/5,9:30,8,重大事项,
2144,宏达高科,2012/4/23,1,2012/4/23,9:30,2012/4/23,2012/4/24,9:30,4,召开股东大会,
2144,宏达高科,2012/7/2,1,2012/7/2,9:30,2012/7/2,2012/7/3,9:30,4,召开股东大会,
2144,宏达高科,2014/8/4,1,2014/8/4,9:30,2014/8/6,2014/8/7,9:30,12,"临时停牌,重大事项",
2145,中核钛白,2007/11/26,1,2007/11/26,9:30,2007/11/26,2007/11/27,9:30,4,召开股东大会;,
2145,中核钛白,2008/1/2,1,2008/1/2,9:30,2008/1/2,2008/1/3,9:30,4,重大事项;,
2145,中核钛白,2008/1/3,1,2008/1/3,9:30,2008/1/3,2008/1/3,10:30,1,"重大事项,刊登公司与控股股东中国信达资产管理公司签署债务重组合同公告;",
2145,中核钛白,2008/1/14,1,2008/1/14,9:30,2008/1/14,2008/1/15,9:30,4,临时停牌;,
2145,中核钛白,2008/1/15,1,2008/1/15,9:30,2008/1/15,2008/1/15,10:30,1,被临时停牌的澄清公告;,
2145,中核钛白,2008/1/18,1,2008/1/18,9:30,2008/1/20,2008/1/21,9:30,4,"召开股东大会,召开2008年第一次临时股东大会，审议债务重组合同的议案;",
2145,中核钛白,2008/2/28,1,2008/2/28,9:30,2008/2/28,2008/2/28,10:30,1,年度业绩快报;刊登年度业绩快报;基本每股收益0.11元;净资产收益率2.45%;每股净资产3.63元;;,
2145,中核钛白,2008/4/10,1,2008/4/10,9:30,2008/4/10,2008/4/10,10:30,1,刊登2008年第一季度业绩预亏1850-2100万元公告;,
2145,中核钛白,2008/4/22,1,2008/4/22,9:30,2008/4/22,2008/4/22,10:30,1,刊登年度报告;,
2145,中核钛白,2008/5/16,1,2008/5/16,9:30,2008/5/18,2008/5/19,9:30,4,召开2007年度股东大会，审议利润分配等议案;,
2145,中核钛白,2008/6/11,1,2008/6/11,9:30,2008/6/11,2008/6/11,10:30,1,刊登股票交易异常波动公告;,
2145,中核钛白,2008/6/17,1,2008/6/17,9:30,2008/6/17,2008/6/17,10:30,1,规则明确标准的异常波动;,
2145,中核钛白,2008/6/19,1,2008/6/19,9:30,2008/6/19,2008/6/19,10:30,1,刊登预计2008年1-6月亏损6800万元-7300万元的公告，停牌一小时;;,
2145,中核钛白,2008/6/25,1,2008/6/25,9:30,2008/6/25,2008/6/25,10:30,1,异常波动;,
2145,中核钛白,2008/7/11,1,2008/7/11,9:30,2008/7/13,2008/7/14,9:30,4,召开2008年第二次临时股东大会，审议更换王稳先生为公司独立董事的议案，停牌一天;;,
2145,中核钛白,2008/9/17,1,2008/9/17,9:30,2008/9/17,2008/9/17,10:30,1,异常波动;,
2145,中核钛白,2008/11/19,1,2008/11/19,9:30,2008/12/21,2008/12/22,9:30,92,因股票交易异常波动董事会履行核查程序;,
2145,中核钛白,2008/12/24,1,2008/12/24,9:30,2008/12/24,2008/12/24,10:30,1,刊登股票交易异常波动公告;,
2145,中核钛白,2008/12/29,1,2008/12/29,9:30,2008/12/29,2008/12/29,10:30,1,刊登股票交易异常波动公告;,
2145,中核钛白,2009/4/21,1,2009/4/21,9:30,2009/4/21,2009/4/22,9:30,4,实施其他特别处理公告,
2145,ST 钛白,2009/4/27,1,2009/4/27,9:30,2009/4/27,2009/4/27,10:30,1,刊登股票交易异常波动公告,
2145,ST 钛白,2009/5/18,1,2009/5/18,9:30,2009/5/18,2009/5/19,9:30,4,因未刊登股东大会决议公告,
2145,ST 钛白,2009/6/5,1,2009/6/5,9:30,2009/6/7,2009/6/8,9:30,4,"召开2009年第一次临时股东大会,审议续用闲置募集资金暂时补充流动资金的议案",
2145,ST 钛白,2009/8/12,1,2009/8/12,9:30,2009/8/12,2009/8/13,9:30,4,"召开2009年第二次临时股东大会,审议变更部分募集资金用途用于补充流动资金的议案",
2145,ST 钛白,2009/8/18,1,2009/8/18,9:30,2009/8/18,2009/8/18,10:30,1,刊登股票交易异常波动公告,
2145,ST 钛白,2009/11/12,1,2009/11/12,10:40,2009/12/23,2009/12/24,9:30,118.83,"盘中临时停牌,重大事项",
2145,ST 钛白,2009/12/29,1,2009/12/29,9:30,2009/12/29,2009/12/29,10:30,1,交易异常波动,
2145,ST 钛白,2010/1/5,1,2010/1/5,9:30,2010/1/7,2010/1/8,9:30,12,"临时停牌,澄清公告",
2145,ST 钛白,2010/1/13,1,2010/1/13,9:30,2010/1/13,2010/1/13,10:30,1,交易异常波动,
2145,ST 钛白,2010/4/16,1,2010/4/16,9:30,2010/4/18,2010/4/19,9:30,4,实施退市风险警示公告,
2145,*ST 钛白,2010/5/20,1,2010/5/20,9:30,2010/5/20,2010/5/21,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配等议案",
2145,*ST 钛白,2010/6/25,1,2010/6/25,9:30,2010/6/27,2010/6/28,9:30,4,"召开2010年第一次临时股东大会,审议关于公司资产置换等议案",
2145,*ST 钛白,2010/10/22,1,2010/10/22,9:30,2010/10/31,2010/11/1,9:30,24,重大事项,
2145,*ST 钛白,2010/11/16,1,2010/11/16,9:30,2010/11/16,2010/11/17,9:30,4,"召开2010年第二次临时股东大会,审议关于公司拟向中国证监会申请撤回重大资产重组行政审批申报材料等议案",
2145,*ST 钛白,2010/12/27,1,2010/12/27,9:30,2011/1/19,2011/1/20,9:30,68,重大事项,
2145,*ST 钛白,2011/2/18,1,2011/2/18,9:30,2011/2/20,2011/2/21,9:30,4,"召开2011年第一次临时股东大会,审议关于公司与山东东佳集团股份有限公司签署《托管协议》等议案",
2145,*ST 钛白,2011/5/18,1,2011/5/18,9:30,2011/5/18,2011/5/19,9:30,4,召开股东大会,
2145,*ST 钛白,2011/6/3,1,2011/6/3,9:30,2011/6/3,2011/6/3,10:30,1,交易异常波动,
2145,*ST 钛白,2011/7/6,1,2011/7/6,9:30,2011/7/6,2011/7/7,9:30,4,重大事项,
2145,*ST 钛白,2011/7/28,1,2011/7/28,9:30,2011/8/8,2011/8/9,9:30,32,重大事项,
2145,*ST 钛白,2011/8/25,1,2011/8/25,9:30,2011/8/25,2011/8/26,9:30,4,召开股东大会,
2145,*ST 钛白,2011/9/19,1,2011/9/19,9:30,2011/9/19,2011/9/19,10:30,1,交易异常波动,
2145,*ST 钛白,2011/9/23,1,2011/9/23,9:30,2011/9/23,2011/9/23,10:30,1,交易异常波动,
2145,*ST 钛白,2011/9/28,1,2011/9/28,9:30,2011/9/28,2011/9/28,10:30,1,交易异常波动,
2145,*ST 钛白,2011/10/11,1,2011/10/11,9:30,2011/12/4,2011/12/5,9:30,156,"临时停牌,实施退市风险警示公告",
2145,*ST 钛白,2011/12/8,1,2011/12/8,9:30,2011/12/8,2011/12/8,10:30,1,交易异常波动,
2145,*ST 钛白,2011/12/13,1,2011/12/13,9:30,2011/12/13,2011/12/13,10:30,1,交易异常波动,
2145,*ST 钛白,2011/12/19,1,2011/12/19,9:30,2011/12/19,2011/12/19,10:30,1,交易异常波动,
2145,*ST 钛白,2011/12/22,1,2011/12/22,9:30,2011/12/22,2011/12/22,10:30,1,交易异常波动,
2145,*ST 钛白,2012/1/4,1,2012/1/4,9:30,2012/10/7,2012/10/8,9:30,728,重大事项,
2145,*ST 钛白,2012/11/9,1,2012/11/9,9:30,2012/11/9,2012/11/9,10:30,1,交易异常波动,
2145,*ST 钛白,2012/12/13,1,2012/12/13,9:30,2012/12/19,2012/12/20,9:30,20,重大事项,
2145,*ST 钛白,2012/12/26,1,2012/12/26,9:30,2012/12/26,2012/12/27,9:30,4,撤销退市风险警示公告,
2145,中核钛白,2013/5/7,1,2013/5/7,9:30,2013/5/7,2013/5/8,9:30,4,重大事项,
2145,中核钛白,2013/11/20,1,2013/11/20,9:30,2013/11/24,2013/11/25,9:30,12,重大事项,
2145,中核钛白,2014/11/10,1,2014/11/10,9:30,2014/11/16,2014/11/17,9:30,20,重大事项,
2145,中核钛白,2015/4/21,1,2015/4/21,9:30,2015/4/29,2015/4/30,9:30,28,重大事项,
2145,中核钛白,2015/7/7,1,2015/7/7,9:30,2015/8/5,2015/8/6,9:30,88,重大事项,
2145,中核钛白,2016/5/10,1,2016/5/10,9:30,2016/6/13,2016/6/14,9:30,92,重大事项,
2145,中核钛白,2016/8/15,1,2016/8/15,9:30,2016/8/17,2016/8/18,9:30,12,"临时停牌,澄清公告",
2146,荣盛发展,2007/9/4,1,2007/9/4,9:30,2007/9/4,2007/9/5,9:30,4,召开股东大会;,
2146,荣盛发展,2008/1/23,1,2008/1/23,9:30,2008/1/23,2008/1/23,10:30,1,年度业绩快报;;每股收益0.80元;净资产收益率16.13%;每股净资产4.39元;;,
2146,荣盛发展,2008/2/29,1,2008/2/29,9:30,2008/2/29,2008/2/29,10:30,1,年度报告;,
2146,荣盛发展,2008/3/21,1,2008/3/21,9:30,2008/3/23,2008/3/24,9:30,4,召开2007年度股东大会，审议利润分配等议案;,
2146,荣盛发展,2008/5/14,1,2008/5/14,9:30,2008/5/14,2008/5/15,9:30,4,召开2008年第一次临时股东大会，审议关于修改公司章程的议案;,
2146,荣盛发展,2008/5/26,1,2008/5/26,9:30,2008/5/26,2008/5/27,9:30,4,召开股东大会;,
2146,荣盛发展,2008/11/27,1,2008/11/27,9:30,2008/11/27,2008/11/28,9:30,4,"召开2008年第三次临时股东大会,审议修改公司章程等议案;",
2146,荣盛发展,2009/1/14,1,2009/1/14,9:30,2009/1/14,2009/1/15,9:30,4,"召开2009年第一次临时股东大会,审议董监事会换届选举的议案;",
2146,荣盛发展,2009/4/1,1,2009/4/1,9:30,2009/4/1,2009/4/2,9:30,4,"召开2009年第二次临时股东大会,审议2009年度非公开发行股票等议案",
2146,荣盛发展,2009/5/20,1,2009/5/20,9:30,2009/5/20,2009/5/21,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
2146,荣盛发展,2009/7/13,1,2009/7/13,9:30,2009/7/13,2009/7/14,9:30,4,"重大事项,证监会发审委审议非公开发行股票结果公告",
2146,荣盛发展,2009/8/20,1,2009/8/20,9:30,2009/8/20,2009/8/21,9:30,4,"召开2009年第三次临时股东大会,审议调整2009年度土地购置计划等议案",
2146,荣盛发展,2009/10/15,1,2009/10/15,9:30,2009/10/15,2009/10/16,9:30,4,"召开2009年第四次临时股东大会,审议荣盛发展总部关键领导岗位年薪激励方案等议案",
2146,荣盛发展,2010/1/21,1,2010/1/21,9:30,2010/1/21,2010/1/22,9:30,4,"召开2010年第一次临时股东大会,审议变更公司2009年度审计机构的议案",
2146,荣盛发展,2010/4/13,1,2010/4/13,9:30,2010/4/13,2010/4/14,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配方案等议案",
2146,荣盛发展,2010/7/12,1,2010/7/12,9:30,2010/7/12,2010/7/13,9:30,4,"召开2010年第二次临时股东大会,审议关于修改〈公司章程〉的议案",
2146,荣盛发展,2010/7/28,1,2010/7/28,9:30,2010/7/28,2010/7/29,9:30,4,"召开2010年第三次临时股东大会,审议关于荣盛房地产发展股份有限公司2009年股票期权激励计划实施考核办法举等议案",
2146,荣盛发展,2010/8/10,1,2010/8/10,9:30,2010/8/10,2010/8/11,9:30,4,召开股东大会,
2146,荣盛发展,2010/9/29,1,2010/9/29,9:30,2010/9/29,2010/9/30,9:30,4,"召开2010年第五次临时股东大会,审议关于中投信托债权投资集合资金信托计划等议案",
2146,荣盛发展,2010/10/18,1,2010/10/18,9:30,2010/10/18,2010/10/18,10:30,1,交易异常波动,
2146,荣盛发展,2011/2/16,1,2011/2/16,9:30,2011/2/16,2011/2/17,9:30,4,"开2011年第一次临时股东大会,审议关于向荣盛控股股份有限公司委托借款的议案",
